Category,Layer,Index1,Index2,Value
critic_W1,Layer1,31,30,-0.240233
critic_W1,Layer1,31,31,-0.11934
critic_W1,Layer1,31,32,-0.094566
critic_W1,Layer1,31,33,0.0506101
critic_W1,Layer1,31,34,0.0809285
critic_W1,Layer1,31,35,0.0279012
critic_W1,Layer1,32,0,1.89697
critic_W1,Layer1,32,1,1.89582
critic_W1,Layer1,32,2,1.89867
critic_W1,Layer1,32,3,1.75261
critic_W1,Layer1,32,4,1.59201
critic_W1,Layer1,32,5,1.55036
critic_W1,Layer1,32,6,1.50228
critic_W1,Layer1,32,7,1.40473
critic_W1,Layer1,32,8,1.40027
critic_W1,Layer1,32,9,1.42026
critic_W1,Layer1,32,10,1.44225
critic_W1,Layer1,32,11,1.40853
critic_W1,Layer1,32,12,1.39733
critic_W1,Layer1,32,13,1.41946
critic_W1,Layer1,32,14,1.45156
critic_W1,Layer1,32,15,1.46112
critic_W1,Layer1,32,16,1.44769
critic_W1,Layer1,32,17,1.44766
critic_W1,Layer1,32,18,1.4321
critic_W1,Layer1,32,19,1.42828
critic_W1,Layer1,32,20,1.42707
critic_W1,Layer1,32,21,1.42073
critic_W1,Layer1,32,22,1.37262
critic_W1,Layer1,32,23,1.37831
critic_W1,Layer1,32,24,1.44188
critic_W1,Layer1,32,25,1.41319
critic_W1,Layer1,32,26,1.44007
critic_W1,Layer1,32,27,1.52651
critic_W1,Layer1,32,28,1.55164
critic_W1,Layer1,32,29,1.75365
critic_W1,Layer1,32,30,1.86822
critic_W1,Layer1,32,31,1.90066
critic_W1,Layer1,32,32,1.45442
critic_W1,Layer1,32,33,-1.53405
critic_W1,Layer1,32,34,-0.0581144
critic_W1,Layer1,32,35,0.508353
critic_W1,Layer1,33,0,-0.22035
critic_W1,Layer1,33,1,-0.0766994
critic_W1,Layer1,33,2,-0.155517
critic_W1,Layer1,33,3,0.203798
critic_W1,Layer1,33,4,-0.131413
critic_W1,Layer1,33,5,0.226101
critic_W1,Layer1,33,6,0.0844444
critic_W1,Layer1,33,7,0.205011
critic_W1,Layer1,33,8,-0.231891
critic_W1,Layer1,33,9,-0.070903
critic_W1,Layer1,33,10,0.180486
critic_W1,Layer1,33,11,-0.12821
critic_W1,Layer1,33,12,0.202218
critic_W1,Layer1,33,13,-0.0639497
critic_W1,Layer1,33,14,-0.0269745
critic_W1,Layer1,33,15,0.110279
critic_W1,Layer1,33,16,-0.115388
critic_W1,Layer1,33,17,0.0598754
critic_W1,Layer1,33,18,0.22848
critic_W1,Layer1,33,19,0.0728813
critic_W1,Layer1,33,20,-0.0198147
critic_W1,Layer1,33,21,-0.0943274
critic_W1,Layer1,33,22,0.171804
critic_W1,Layer1,33,23,0.161359
critic_W1,Layer1,33,24,0.0298095
critic_W1,Layer1,33,25,-0.156955
critic_W1,Layer1,33,26,-0.204183
critic_W1,Layer1,33,27,-0.15824
critic_W1,Layer1,33,28,-0.171006
critic_W1,Layer1,33,29,-0.190158
critic_W1,Layer1,33,30,-0.0809046
critic_W1,Layer1,33,31,0.215624
critic_W1,Layer1,33,32,-0.210459
critic_W1,Layer1,33,33,-0.0788819
critic_W1,Layer1,33,34,0.217137
critic_W1,Layer1,33,35,-0.0352623
critic_W1,Layer1,34,0,-0.210856
critic_W1,Layer1,34,1,-0.0220242
critic_W1,Layer1,34,2,-0.230089
critic_W1,Layer1,34,3,0.115181
critic_W1,Layer1,34,4,0.0271784
critic_W1,Layer1,34,5,-0.18503
critic_W1,Layer1,34,6,-0.150381
critic_W1,Layer1,34,7,-0.206522
critic_W1,Layer1,34,8,-0.173158
critic_W1,Layer1,34,9,-0.180721
critic_W1,Layer1,34,10,-0.230336
critic_W1,Layer1,34,11,0.208702
critic_W1,Layer1,34,12,-0.0828464
critic_W1,Layer1,34,13,-0.210442
critic_W1,Layer1,34,14,0.0559419
critic_W1,Layer1,34,15,-0.0781339
critic_W1,Layer1,34,16,0.114573
critic_W1,Layer1,34,17,-0.157135
critic_W1,Layer1,34,18,0.167225
critic_W1,Layer1,34,19,0.111293
critic_W1,Layer1,34,20,-0.194977
critic_W1,Layer1,34,21,-0.105026
critic_W1,Layer1,34,22,-0.161457
critic_W1,Layer1,34,23,0.116573
critic_W1,Layer1,34,24,0.0921755
critic_W1,Layer1,34,25,0.0945354
critic_W1,Layer1,34,26,-0.151601
critic_W1,Layer1,34,27,0.0464146
critic_W1,Layer1,34,28,0.168815
critic_W1,Layer1,34,29,0.043377
critic_W1,Layer1,34,30,-0.218396
critic_W1,Layer1,34,31,0.140762
critic_W1,Layer1,34,32,-0.230874
critic_W1,Layer1,34,33,0.157199
critic_W1,Layer1,34,34,0.00164047
critic_W1,Layer1,34,35,0.236416
critic_W1,Layer1,35,0,-0.00123561
critic_W1,Layer1,35,1,-0.215466
critic_W1,Layer1,35,2,-0.148267
critic_W1,Layer1,35,3,-0.0153167
critic_W1,Layer1,35,4,0.458109
critic_W1,Layer1,35,5,0.515972
critic_W1,Layer1,35,6,0.514316
critic_W1,Layer1,35,7,0.729916
critic_W1,Layer1,35,8,0.748941
critic_W1,Layer1,35,9,0.68096
critic_W1,Layer1,35,10,0.533489
critic_W1,Layer1,35,11,0.583413
critic_W1,Layer1,35,12,0.464381
critic_W1,Layer1,35,13,0.13763
critic_W1,Layer1,35,14,-0.18445
critic_W1,Layer1,35,15,-0.12396
critic_W1,Layer1,35,16,-0.2318
critic_W1,Layer1,35,17,-0.201954
critic_W1,Layer1,35,18,0.189486
critic_W1,Layer1,35,19,0.275119
critic_W1,Layer1,35,20,0.325868
critic_W1,Layer1,35,21,0.675969
critic_W1,Layer1,35,22,0.764155
critic_W1,Layer1,35,23,0.605689
critic_W1,Layer1,35,24,0.456568
critic_W1,Layer1,35,25,0.525658
critic_W1,Layer1,35,26,0.776066
critic_W1,Layer1,35,27,0.476256
critic_W1,Layer1,35,28,0.147188
critic_W1,Layer1,35,29,-0.109834
critic_W1,Layer1,35,30,-0.212971
critic_W1,Layer1,35,31,-0.203028
critic_W1,Layer1,35,32,0.755233
critic_W1,Layer1,35,33,-0.799591
critic_W1,Layer1,35,34,-0.215484
critic_W1,Layer1,35,35,0.504714
critic_W1,Layer1,36,0,0.524962
critic_W1,Layer1,36,1,0.224794
critic_W1,Layer1,36,2,0.21529
critic_W1,Layer1,36,3,0.407115
critic_W1,Layer1,36,4,0.732245
critic_W1,Layer1,36,5,1.23124
critic_W1,Layer1,36,6,1.06911
critic_W1,Layer1,36,7,1.31737
critic_W1,Layer1,36,8,1.35719
critic_W1,Layer1,36,9,1.32865
critic_W1,Layer1,36,10,1.24233
critic_W1,Layer1,36,11,1.36255
critic_W1,Layer1,36,12,1.47093
critic_W1,Layer1,36,13,1.32395
critic_W1,Layer1,36,14,1.07291
critic_W1,Layer1,36,15,0.820135
critic_W1,Layer1,36,16,0.963382
critic_W1,Layer1,36,17,0.751381
critic_W1,Layer1,36,18,1.21739
critic_W1,Layer1,36,19,1.24259
critic_W1,Layer1,36,20,1.30287
critic_W1,Layer1,36,21,1.46136
critic_W1,Layer1,36,22,1.35425
critic_W1,Layer1,36,23,1.32468
critic_W1,Layer1,36,24,1.46511
critic_W1,Layer1,36,25,1.46512
critic_W1,Layer1,36,26,1.10498
critic_W1,Layer1,36,27,1.29789
critic_W1,Layer1,36,28,1.06052
critic_W1,Layer1,36,29,0.856876
critic_W1,Layer1,36,30,0.267985
critic_W1,Layer1,36,31,0.405424
critic_W1,Layer1,36,32,1.28316
critic_W1,Layer1,36,33,-1.37357
critic_W1,Layer1,36,34,0.356563
critic_W1,Layer1,36,35,0.0887542
critic_W1,Layer1,37,0,-0.420546
critic_W1,Layer1,37,1,0.0130689
critic_W1,Layer1,37,2,-0.135977
critic_W1,Layer1,37,3,-0.395922
critic_W1,Layer1,37,4,-0.0691433
critic_W1,Layer1,37,5,-0.0276041
critic_W1,Layer1,37,6,0.0456424
critic_W1,Layer1,37,7,0.0590007
critic_W1,Layer1,37,8,-0.166068
critic_W1,Layer1,37,9,-0.177539
critic_W1,Layer1,37,10,-0.184009
critic_W1,Layer1,37,11,-0.273202
critic_W1,Layer1,37,12,-0.236282
critic_W1,Layer1,37,13,-0.0295585
critic_W1,Layer1,37,14,-0.17939
critic_W1,Layer1,37,15,-0.245111
critic_W1,Layer1,37,16,-0.00627564
critic_W1,Layer1,37,17,0.0358932
critic_W1,Layer1,37,18,0.047818
critic_W1,Layer1,37,19,-0.0689822
critic_W1,Layer1,37,20,0.0424478
critic_W1,Layer1,37,21,-0.131357
critic_W1,Layer1,37,22,-0.15884
critic_W1,Layer1,37,23,-0.386273
critic_W1,Layer1,37,24,-0.00209439
critic_W1,Layer1,37,25,0.0147159
critic_W1,Layer1,37,26,-0.397105
critic_W1,Layer1,37,27,-0.122197
critic_W1,Layer1,37,28,0.058818
critic_W1,Layer1,37,29,-0.316549
critic_W1,Layer1,37,30,-0.309894
critic_W1,Layer1,37,31,-0.16596
critic_W1,Layer1,37,32,-0.103701
critic_W1,Layer1,37,33,0.160785
critic_W1,Layer1,37,34,-0.154372
critic_W1,Layer1,37,35,0.0536159
critic_W1,Layer1,38,0,-0.803108
critic_W1,Layer1,38,1,-0.679491
critic_W1,Layer1,38,2,-0.539726
critic_W1,Layer1,38,3,-0.180226
critic_W1,Layer1,38,4,-0.18659
critic_W1,Layer1,38,5,-0.161606
critic_W1,Layer1,38,6,-0.0813442
critic_W1,Layer1,38,7,0.434434
critic_W1,Layer1,38,8,0.423908
critic_W1,Layer1,38,9,0.451535
critic_W1,Layer1,38,10,0.0119424
critic_W1,Layer1,38,11,0.141423
critic_W1,Layer1,38,12,0.304415
critic_W1,Layer1,38,13,-0.0236234
critic_W1,Layer1,38,14,-0.434466
critic_W1,Layer1,38,15,-0.808822
critic_W1,Layer1,38,16,-0.813707
critic_W1,Layer1,38,17,-0.457558
critic_W1,Layer1,38,18,-0.66573
critic_W1,Layer1,38,19,-0.245559
critic_W1,Layer1,38,20,-0.0828637
critic_W1,Layer1,38,21,0.432328
critic_W1,Layer1,38,22,0.0449465
critic_W1,Layer1,38,23,0.5533
critic_W1,Layer1,38,24,0.453943
critic_W1,Layer1,38,25,0.472717
critic_W1,Layer1,38,26,0.0686704
critic_W1,Layer1,38,27,0.0932799
critic_W1,Layer1,38,28,0.105804
critic_W1,Layer1,38,29,-0.121697
critic_W1,Layer1,38,30,-0.429022
critic_W1,Layer1,38,31,-0.589764
critic_W1,Layer1,38,32,0.542099
critic_W1,Layer1,38,33,-0.630693
critic_W1,Layer1,38,34,-0.167191
critic_W1,Layer1,38,35,-0.0846645
critic_W1,Layer1,39,0,-0.110582
critic_W1,Layer1,39,1,0.0227645
critic_W1,Layer1,39,2,-0.123682
critic_W1,Layer1,39,3,-0.0591363
critic_W1,Layer1,39,4,0.0390089
critic_W1,Layer1,39,5,0.231987
critic_W1,Layer1,39,6,-0.144397
critic_W1,Layer1,39,7,-0.121133
critic_W1,Layer1,39,8,-0.00216018
critic_W1,Layer1,39,9,0.165428
critic_W1,Layer1,39,10,-0.214716
critic_W1,Layer1,39,11,-0.10829
critic_W1,Layer1,39,12,0.098287
critic_W1,Layer1,39,13,-0.224365
critic_W1,Layer1,39,14,0.214899
critic_W1,Layer1,39,15,-0.129761
critic_W1,Layer1,39,16,-0.137702
critic_W1,Layer1,39,17,0.105724
critic_W1,Layer1,39,18,-0.0252618
critic_W1,Layer1,39,19,0.091679
critic_W1,Layer1,39,20,0.157922
critic_W1,Layer1,39,21,-0.0725612
critic_W1,Layer1,39,22,-0.0360292
critic_W1,Layer1,39,23,0.0757534
critic_W1,Layer1,39,24,0.0041841
critic_W1,Layer1,39,25,0.142609
critic_W1,Layer1,39,26,0.185328
critic_W1,Layer1,39,27,0.0500021
critic_W1,Layer1,39,28,0.194203
critic_W1,Layer1,39,29,0.0491131
critic_W1,Layer1,39,30,-0.122301
critic_W1,Layer1,39,31,-0.1418
critic_W1,Layer1,39,32,-0.222838
critic_W1,Layer1,39,33,0.173048
critic_W1,Layer1,39,34,-0.0166686
critic_W1,Layer1,39,35,0.189465
critic_W1,Layer1,40,0,-0.157896
critic_W1,Layer1,40,1,0.162077
critic_W1,Layer1,40,2,0.237593
critic_W1,Layer1,40,3,-0.0839994
critic_W1,Layer1,40,4,0.155749
critic_W1,Layer1,40,5,0.0810494
critic_W1,Layer1,40,6,0.0557935
critic_W1,Layer1,40,7,0.106675
critic_W1,Layer1,40,8,-0.140007
critic_W1,Layer1,40,9,-0.0512128
critic_W1,Layer1,40,10,0.227863
critic_W1,Layer1,40,11,0.0821575
critic_W1,Layer1,40,12,-0.126291
critic_W1,Layer1,40,13,0.1915
critic_W1,Layer1,40,14,-0.142378
critic_W1,Layer1,40,15,-0.0193849
critic_W1,Layer1,40,16,-0.136387
critic_W1,Layer1,40,17,-0.211152
critic_W1,Layer1,40,18,0.0994429
critic_W1,Layer1,40,19,-0.0988167
critic_W1,Layer1,40,20,0.200606
critic_W1,Layer1,40,21,0.180075
critic_W1,Layer1,40,22,-0.195232
critic_W1,Layer1,40,23,0.0205033
critic_W1,Layer1,40,24,-0.0467467
critic_W1,Layer1,40,25,-0.060402
critic_W1,Layer1,40,26,-0.0831289
critic_W1,Layer1,40,27,-0.180545
critic_W1,Layer1,40,28,-0.0808168
critic_W1,Layer1,40,29,-0.0247063
critic_W1,Layer1,40,30,0.0284138
critic_W1,Layer1,40,31,-0.171352
critic_W1,Layer1,40,32,-0.169013
critic_W1,Layer1,40,33,0.151677
critic_W1,Layer1,40,34,-0.0935562
critic_W1,Layer1,40,35,0.190461
critic_W1,Layer1,41,0,-0.276886
critic_W1,Layer1,41,1,0.0139895
critic_W1,Layer1,41,2,-0.0293511
critic_W1,Layer1,41,3,-0.0389533
critic_W1,Layer1,41,4,0.350212
critic_W1,Layer1,41,5,0.457759
critic_W1,Layer1,41,6,0.57119
critic_W1,Layer1,41,7,0.540241
critic_W1,Layer1,41,8,0.584816
critic_W1,Layer1,41,9,0.754492
critic_W1,Layer1,41,10,0.955326
critic_W1,Layer1,41,11,0.792
critic_W1,Layer1,41,12,0.512518
critic_W1,Layer1,41,13,0.59024
critic_W1,Layer1,41,14,0.279929
critic_W1,Layer1,41,15,0.115095
critic_W1,Layer1,41,16,0.199836
critic_W1,Layer1,41,17,0.00263192
critic_W1,Layer1,41,18,0.0757176
critic_W1,Layer1,41,19,0.32966
critic_W1,Layer1,41,20,0.70439
critic_W1,Layer1,41,21,0.976818
critic_W1,Layer1,41,22,0.530732
critic_W1,Layer1,41,23,0.944859
critic_W1,Layer1,41,24,0.840367
critic_W1,Layer1,41,25,0.87096
critic_W1,Layer1,41,26,0.769423
critic_W1,Layer1,41,27,0.390536
critic_W1,Layer1,41,28,0.300872
critic_W1,Layer1,41,29,0.283968
critic_W1,Layer1,41,30,0.0555
critic_W1,Layer1,41,31,-0.148144
critic_W1,Layer1,41,32,0.916168
critic_W1,Layer1,41,33,-1.08696
critic_W1,Layer1,41,34,-0.00568551
critic_W1,Layer1,41,35,0.166715
critic_W1,Layer1,42,0,-0.349076
critic_W1,Layer1,42,1,0.0298172
critic_W1,Layer1,42,2,-0.0458992
critic_W1,Layer1,42,3,0.328251
critic_W1,Layer1,42,4,0.719959
critic_W1,Layer1,42,5,0.334072
critic_W1,Layer1,42,6,0.859309
critic_W1,Layer1,42,7,0.792884
critic_W1,Layer1,42,8,0.664197
critic_W1,Layer1,42,9,0.705514
critic_W1,Layer1,42,10,0.738961
critic_W1,Layer1,42,11,0.827976
critic_W1,Layer1,42,12,0.808442
critic_W1,Layer1,42,13,0.438931
critic_W1,Layer1,42,14,0.37804
critic_W1,Layer1,42,15,0.411879
critic_W1,Layer1,42,16,0.295265
critic_W1,Layer1,42,17,0.135956
critic_W1,Layer1,42,18,0.336166
critic_W1,Layer1,42,19,0.325516
critic_W1,Layer1,42,20,0.667204
critic_W1,Layer1,42,21,0.637942
critic_W1,Layer1,42,22,0.651216
critic_W1,Layer1,42,23,0.930209
critic_W1,Layer1,42,24,0.945954
critic_W1,Layer1,42,25,0.904036
critic_W1,Layer1,42,26,0.649984
critic_W1,Layer1,42,27,0.829948
critic_W1,Layer1,42,28,0.373992
critic_W1,Layer1,42,29,0.471015
critic_W1,Layer1,42,30,-0.222059
critic_W1,Layer1,42,31,-0.240167
critic_W1,Layer1,42,32,0.872889
critic_W1,Layer1,42,33,-1.31797
critic_W1,Layer1,42,34,-0.108602
critic_W1,Layer1,42,35,0.256993
critic_W1,Layer1,43,0,-0.347108
critic_W1,Layer1,43,1,-0.301008
critic_W1,Layer1,43,2,0.00918975
critic_W1,Layer1,43,3,-0.174094
critic_W1,Layer1,43,4,-0.358459
critic_W1,Layer1,43,5,-0.319417
critic_W1,Layer1,43,6,0.0706754
critic_W1,Layer1,43,7,-0.365698
critic_W1,Layer1,43,8,-0.273636
critic_W1,Layer1,43,9,-0.0202619
critic_W1,Layer1,43,10,-0.222408
critic_W1,Layer1,43,11,0.0719177
critic_W1,Layer1,43,12,-0.0559436
critic_W1,Layer1,43,13,-0.0342059
critic_W1,Layer1,43,14,-0.376994
critic_W1,Layer1,43,15,-0.231103
critic_W1,Layer1,43,16,-0.0052721
critic_W1,Layer1,43,17,-0.272466
critic_W1,Layer1,43,18,-0.0291007
critic_W1,Layer1,43,19,-0.0413658
critic_W1,Layer1,43,20,-0.153999
critic_W1,Layer1,43,21,-0.169939
critic_W1,Layer1,43,22,0.0447319
critic_W1,Layer1,43,23,-0.134848
critic_W1,Layer1,43,24,-0.014781
critic_W1,Layer1,43,25,-0.203713
critic_W1,Layer1,43,26,-0.349617
critic_W1,Layer1,43,27,-0.35944
critic_W1,Layer1,43,28,-0.103813
critic_W1,Layer1,43,29,-0.00459719
critic_W1,Layer1,43,30,-0.0624176
critic_W1,Layer1,43,31,0.0190563
critic_W1,Layer1,43,32,-0.212952
critic_W1,Layer1,43,33,0.176008
critic_W1,Layer1,43,34,-0.00681372
critic_W1,Layer1,43,35,-0.167883
critic_W1,Layer1,44,0,1.89771
critic_W1,Layer1,44,1,1.92528
critic_W1,Layer1,44,2,1.89682
critic_W1,Layer1,44,3,1.75073
critic_W1,Layer1,44,4,1.59033
critic_W1,Layer1,44,5,1.54887
critic_W1,Layer1,44,6,1.4347
critic_W1,Layer1,44,7,1.32824
critic_W1,Layer1,44,8,1.37797
critic_W1,Layer1,44,9,1.15158
critic_W1,Layer1,44,10,1.07489
critic_W1,Layer1,44,11,0.963614
critic_W1,Layer1,44,12,1.16618
critic_W1,Layer1,44,13,1.0114
critic_W1,Layer1,44,14,1.34851
critic_W1,Layer1,44,15,1.1178
critic_W1,Layer1,44,16,1.09411
critic_W1,Layer1,44,17,1.15478
critic_W1,Layer1,44,18,1.18379
critic_W1,Layer1,44,19,1.11168
critic_W1,Layer1,44,20,1.09362
critic_W1,Layer1,44,21,1.04476
critic_W1,Layer1,44,22,1.06966
critic_W1,Layer1,44,23,1.02001
critic_W1,Layer1,44,24,1.33237
critic_W1,Layer1,44,25,1.00416
critic_W1,Layer1,44,26,1.30163
critic_W1,Layer1,44,27,1.24942
critic_W1,Layer1,44,28,1.55252
critic_W1,Layer1,44,29,1.75402
critic_W1,Layer1,44,30,1.86843
critic_W1,Layer1,44,31,1.91536
critic_W1,Layer1,44,32,1.18522
critic_W1,Layer1,44,33,-1.28665
critic_W1,Layer1,44,34,0.287076
critic_W1,Layer1,44,35,0.140192
critic_W1,Layer1,45,0,0.062282
critic_W1,Layer1,45,1,-0.240235
critic_W1,Layer1,45,2,-0.0195642
critic_W1,Layer1,45,3,0.146157
critic_W1,Layer1,45,4,0.586374
critic_W1,Layer1,45,5,0.444898
critic_W1,Layer1,45,6,0.494782
critic_W1,Layer1,45,7,0.66098
critic_W1,Layer1,45,8,1.07966
critic_W1,Layer1,45,9,1.06682
critic_W1,Layer1,45,10,0.797699
critic_W1,Layer1,45,11,0.961424
critic_W1,Layer1,45,12,0.526274
critic_W1,Layer1,45,13,0.274901
critic_W1,Layer1,45,14,0.261395
critic_W1,Layer1,45,15,0.331204
critic_W1,Layer1,45,16,0.00607158
critic_W1,Layer1,45,17,-0.00237486
critic_W1,Layer1,45,18,0.530579
critic_W1,Layer1,45,19,0.643711
critic_W1,Layer1,45,20,0.908068
critic_W1,Layer1,45,21,1.06289
critic_W1,Layer1,45,22,1.10006
critic_W1,Layer1,45,23,1.10009
critic_W1,Layer1,45,24,0.818199
critic_W1,Layer1,45,25,0.925172
critic_W1,Layer1,45,26,0.685936
critic_W1,Layer1,45,27,0.465294
critic_W1,Layer1,45,28,0.706119
critic_W1,Layer1,45,29,0.145129
critic_W1,Layer1,45,30,0.206442
critic_W1,Layer1,45,31,-0.204409
critic_W1,Layer1,45,32,1.18284
critic_W1,Layer1,45,33,-1.12819
critic_W1,Layer1,45,34,-0.172379
critic_W1,Layer1,45,35,0.451768
critic_W1,Layer1,46,0,-0.16399
critic_W1,Layer1,46,1,-0.378524
critic_W1,Layer1,46,2,-0.0734665
critic_W1,Layer1,46,3,-0.0462304
critic_W1,Layer1,46,4,0.451184
critic_W1,Layer1,46,5,0.599458
critic_W1,Layer1,46,6,0.282189
critic_W1,Layer1,46,7,0.888146
critic_W1,Layer1,46,8,0.630342
critic_W1,Layer1,46,9,0.80649
critic_W1,Layer1,46,10,0.792114
critic_W1,Layer1,46,11,0.657309
critic_W1,Layer1,46,12,0.604978
critic_W1,Layer1,46,13,0.300139
critic_W1,Layer1,46,14,0.0884182
critic_W1,Layer1,46,15,-0.0476663
critic_W1,Layer1,46,16,0.205439
critic_W1,Layer1,46,17,0.00435921
critic_W1,Layer1,46,18,0.140059
critic_W1,Layer1,46,19,0.388879
critic_W1,Layer1,46,20,0.344705
critic_W1,Layer1,46,21,0.502168
critic_W1,Layer1,46,22,0.562369
critic_W1,Layer1,46,23,0.518383
critic_W1,Layer1,46,24,0.618653
critic_W1,Layer1,46,25,0.788928
critic_W1,Layer1,46,26,0.622341
critic_W1,Layer1,46,27,0.256198
critic_W1,Layer1,46,28,0.251677
critic_W1,Layer1,46,29,0.208847
critic_W1,Layer1,46,30,-0.0241266
critic_W1,Layer1,46,31,-0.154405
critic_W1,Layer1,46,32,0.901196
critic_W1,Layer1,46,33,-1.16091
critic_W1,Layer1,46,34,-0.28988
critic_W1,Layer1,46,35,0.397111
critic_W1,Layer1,47,0,0.125772
critic_W1,Layer1,47,1,-0.136037
critic_W1,Layer1,47,2,0.234495
critic_W1,Layer1,47,3,-0.140092
critic_W1,Layer1,47,4,0.115883
critic_W1,Layer1,47,5,0.235731
critic_W1,Layer1,47,6,-0.217427
critic_W1,Layer1,47,7,-0.184867
critic_W1,Layer1,47,8,-0.240519
critic_W1,Layer1,47,9,-0.0447996
critic_W1,Layer1,47,10,-0.0721105
critic_W1,Layer1,47,11,-0.132031
critic_W1,Layer1,47,12,0.204068
critic_W1,Layer1,47,13,-0.0299886
critic_W1,Layer1,47,14,0.0278152
critic_W1,Layer1,47,15,0.214923
critic_W1,Layer1,47,16,-0.0504376
critic_W1,Layer1,47,17,0.143986
critic_W1,Layer1,47,18,-0.0221593
critic_W1,Layer1,47,19,-0.103396
critic_W1,Layer1,47,20,-0.0202229
critic_W1,Layer1,47,21,-0.0407574
critic_W1,Layer1,47,22,0.0411891
critic_W1,Layer1,47,23,-0.141665
critic_W1,Layer1,47,24,0.104017
critic_W1,Layer1,47,25,-0.018473
critic_W1,Layer1,47,26,-0.078745
critic_W1,Layer1,47,27,-0.171422
critic_W1,Layer1,47,28,-0.147826
critic_W1,Layer1,47,29,0.106793
critic_W1,Layer1,47,30,0.0641154
critic_W1,Layer1,47,31,-0.0785164
critic_W1,Layer1,47,32,-0.126331
critic_W1,Layer1,47,33,0.0347902
critic_W1,Layer1,47,34,-0.172815
critic_W1,Layer1,47,35,0.0500546
critic_W1,Layer1,48,0,1.83967
critic_W1,Layer1,48,1,1.86684
critic_W1,Layer1,48,2,1.8383
critic_W1,Layer1,48,3,1.69331
critic_W1,Layer1,48,4,1.53327
critic_W1,Layer1,48,5,1.23731
critic_W1,Layer1,48,6,1.38031
critic_W1,Layer1,48,7,0.811228
critic_W1,Layer1,48,8,1.19492
critic_W1,Layer1,48,9,1.22149
critic_W1,Layer1,48,10,1.04517
critic_W1,Layer1,48,11,0.814022
critic_W1,Layer1,48,12,1.06065
critic_W1,Layer1,48,13,1.02535
critic_W1,Layer1,48,14,1.11564
critic_W1,Layer1,48,15,0.813841
critic_W1,Layer1,48,16,0.950802
critic_W1,Layer1,48,17,0.631463
critic_W1,Layer1,48,18,0.846802
critic_W1,Layer1,48,19,0.917382
critic_W1,Layer1,48,20,1.00499
critic_W1,Layer1,48,21,0.901777
critic_W1,Layer1,48,22,1.09171
critic_W1,Layer1,48,23,1.17014
critic_W1,Layer1,48,24,1.05862
critic_W1,Layer1,48,25,1.19169
critic_W1,Layer1,48,26,1.08935
critic_W1,Layer1,48,27,1.31384
critic_W1,Layer1,48,28,1.21276
critic_W1,Layer1,48,29,1.58241
critic_W1,Layer1,48,30,1.81476
critic_W1,Layer1,48,31,1.85885
critic_W1,Layer1,48,32,1.10788
critic_W1,Layer1,48,33,-1.17997
critic_W1,Layer1,48,34,-0.0627111
critic_W1,Layer1,48,35,0.317561
critic_W1,Layer1,49,0,-0.274736
critic_W1,Layer1,49,1,-0.142228
critic_W1,Layer1,49,2,-0.398609
critic_W1,Layer1,49,3,-0.0447486
critic_W1,Layer1,49,4,-0.0371969
critic_W1,Layer1,49,5,0.0399907
critic_W1,Layer1,49,6,-0.213504
critic_W1,Layer1,49,7,-0.206463
critic_W1,Layer1,49,8,-0.0141354
critic_W1,Layer1,49,9,-0.393184
critic_W1,Layer1,49,10,-0.227961
critic_W1,Layer1,49,11,-0.358542
critic_W1,Layer1,49,12,-0.0769197
critic_W1,Layer1,49,13,0.0511168
critic_W1,Layer1,49,14,-0.226759
critic_W1,Layer1,49,15,-0.230323
critic_W1,Layer1,49,16,-0.329673
critic_W1,Layer1,49,17,-0.0199059
critic_W1,Layer1,49,18,-0.358274
critic_W1,Layer1,49,19,0.0708038
critic_W1,Layer1,49,20,-0.150934
critic_W1,Layer1,49,21,-0.190972
critic_W1,Layer1,49,22,-0.342649
critic_W1,Layer1,49,23,0.0212083
critic_W1,Layer1,49,24,0.0420423
critic_W1,Layer1,49,25,-0.129156
critic_W1,Layer1,49,26,-0.382886
critic_W1,Layer1,49,27,0.071472
critic_W1,Layer1,49,28,-0.265271
critic_W1,Layer1,49,29,-0.185814
critic_W1,Layer1,49,30,-0.205378
critic_W1,Layer1,49,31,-0.179686
critic_W1,Layer1,49,32,-0.0723568
critic_W1,Layer1,49,33,0.0866309
critic_W1,Layer1,49,34,-0.0262396
critic_W1,Layer1,49,35,-0.106836
critic_W1,Layer1,50,0,-0.243738
critic_W1,Layer1,50,1,0.15339
critic_W1,Layer1,50,2,-0.0290077
critic_W1,Layer1,50,3,0.440577
critic_W1,Layer1,50,4,0.336474
critic_W1,Layer1,50,5,0.734666
critic_W1,Layer1,50,6,0.952679
critic_W1,Layer1,50,7,1.13875
critic_W1,Layer1,50,8,0.780172
critic_W1,Layer1,50,9,0.976054
critic_W1,Layer1,50,10,1.03991
critic_W1,Layer1,50,11,0.835148
critic_W1,Layer1,50,12,0.861603
critic_W1,Layer1,50,13,0.660398
critic_W1,Layer1,50,14,0.382835
critic_W1,Layer1,50,15,0.368219
critic_W1,Layer1,50,16,0.46746
critic_W1,Layer1,50,17,0.305505
critic_W1,Layer1,50,18,0.598961
critic_W1,Layer1,50,19,0.633767
critic_W1,Layer1,50,20,0.570819
critic_W1,Layer1,50,21,0.773733
critic_W1,Layer1,50,22,1.04184
critic_W1,Layer1,50,23,0.986495
critic_W1,Layer1,50,24,0.962927
